P,k,seed,l,Omega_L1,Omega_AC,Omega_true,chi_AC,n_groups,max_group_size,restart_gain
6,2,0,5,4.0,4.0,4.0,1.0,2,1,1.0
6,2,1,0,4.0,4.0,4.0,1.0,2,1,1.0
6,2,1,1,4.0,4.0,4.0,1.0,2,1,1.0
6,2,1,2,4.0,4.0,4.0,1.0,2,1,1.0
6,2,1,3,4.0,4.0,4.0,1.0,2,1,1.0
6,2,1,4,4.0,4.0,4.0,1.0,2,1,1.0
6,2,1,5,4.0,4.0,4.0,1.0,2,1,1.0
6,2,2,0,4.0,4.0,4.0,1.0,2,1,1.0
6,2,2,1,4.0,4.0,4.0,1.0,2,1,1.0
6,2,2,2,4.0,4.0,4.0,1.0,2,1,1.0
6,2,2,3,4.0,2.8284271247461903,2.8284271247461903,1.0,1,2,1.0
6,2,2,4,4.0,4.0,4.0,1.0,2,1,1.0
6,2,2,5,4.0,4.0,4.0,1.0,2,1,1.0
6,2,3,0,4.0,4.0,4.0,1.0,2,1,1.0
6,2,3,1,4.0,4.0,4.0,1.0,2,1,1.0
6,2,3,2,4.0,4.0,4.0,1.0,2,1,1.0
6,2,3,3,4.0,4.0,4.0,1.0,2,1,1.0
6,2,3,4,4.0,4.0,4.0,1.0,2,1,1.0
6,2,3,5,4.0,4.0,4.0,1.0,2,1,1.0
6,2,4,0,4.0,4.0,4.0,1.0,2,1,1.0
6,2,4,1,4.0,4.0,4.0,1.0,2,1,1.0
6,2,4,2,4.0,4.0,4.0,1.0,2,1,1.0
6,2,4,3,4.0,4.0,4.0,1.0,2,1,1.0
6,2,4,4,4.0,4.0,4.0,1.0,2,1,1.0
6,2,4,5,4.0,4.0,4.0,1.0,2,1,1.0
6,2,5,0,4.0,4.0,4.0,1.0,2,1,1.0
6,2,5,1,4.0,2.8284271247461903,2.8284271247461903,1.0,1,2,1.0
6,2,5,2,4.0,4.0,4.0,1.0,2,1,1.0
6,2,5,3,4.0,4.0,4.0,1.0,2,1,1.0
6,2,5,4,4.0,4.0,4.0,1.0,2,1,1.0
6,2,5,5,4.0,4.0,4.0,1.0,2,1,1.0
7,2,0,0,4.0,4.0,4.0,1.0,2,1,1.0
7,2,0,1,4.0,4.0,4.0,1.0,2,1,1.0
7,2,0,2,4.0,4.0,4.0,1.0,2,1,1.0
7,2,0,3,4.0,4.0,4.0,1.0,2,1,1.0
7,2,0,4,4.0,4.0,4.0,1.0,2,1,1.0
7,2,0,5,4.0,4.0,4.0,1.0,2,1,1.0
7,2,0,6,4.0,2.8284271247461903,2.8284271247461903,1.0,1,2,1.0
7,2,1,0,4.0,4.0,4.0,1.0,2,1,1.0
7,2,1,1,4.0,4.0,4.0,1.0,2,1,1.0
7,2,1,2,4.0,4.0,4.0,1.0,2,1,1.0
7,2,1,3,4.0,4.0,4.0,1.0,2,1,1.0
7,2,1,4,4.0,2.8284271247461903,2.8284271247461903,1.0,1,2,1.0
7,2,1,5,4.0,2.8284271247461903,2.8284271247461903,1.0,1,2,1.0
7,2,1,6,4.0,4.0,4.0,1.0,2,1,1.0
7,2,2,0,4.0,4.0,4.0,1.0,2,1,1.0
7,2,2,1,4.0,2.8284271247461903,2.8284271247461903,1.0,1,2,1.0
7,2,2,2,4.0,4.0,4.0,1.0,2,1,1.0
7,2,2,3,4.0,4.0,4.0,1.0,2,1,1.0
7,2,2,4,4.0,4.0,4.0,1.0,2,1,1.0
7,2,2,5,4.0,4.0,4.0,1.0,2,1,1.0
7,2,2,6,4.0,4.0,4.0,1.0,2,1,1.0
7,2,3,0,4.0,4.0,4.0,1.0,2,1,1.0
7,2,3,1,4.0,4.0,4.0,1.0,2,1,1.0
7,2,3,2,4.0,4.0,4.0,1.0,2,1,1.0
7,2,3,3,4.0,4.0,4.0,1.0,2,1,1.0
7,2,3,4,4.0,4.0,4.0,1.0,2,1,1.0
7,2,3,5,4.0,4.0,4.0,1.0,2,1,1.0
7,2,3,6,4.0,4.0,4.0,1.0,2,1,1.0
7,2,4,0,4.0,2.8284271247461903,2.8284271247461903,1.0,1,2,1.0
7,2,4,1,4.0,4.0,4.0,1.0,2,1,1.0
7,2,4,2,4.0,4.0,4.0,1.0,2,1,1.0
7,2,4,3,4.0,4.0,4.0,1.0,2,1,1.0
7,2,4,4,4.0,4.0,4.0,1.0,2,1,1.0
7,2,4,5,4.0,4.0,4.0,1.0,2,1,1.0
7,2,4,6,4.0,4.0,4.0,1.0,2,1,1.0
7,2,5,0,4.0,4.0,4.0,1.0,2,1,1.0
7,2,5,1,4.0,4.0,4.0,1.0,2,1,1.0
7,2,5,2,4.0,4.0,4.0,1.0,2,1,1.0
7,2,5,3,4.0,4.0,4.0,1.0,2,1,1.0
7,2,5,4,4.0,4.0,4.0,1.0,2,1,1.0
7,2,5,5,4.0,4.0,4.0,1.0,2,1,1.0
7,2,5,6,4.0,4.0,4.0,1.0,2,1,1.0
8,2,0,0,4.0,4.0,4.0,1.0,2,1,1.0
8,2,0,1,4.0,4.0,4.0,1.0,2,1,1.0
8,2,0,2,4.0,2.8284271247461903,2.8284271247461903,1.0,1,2,1.0
8,2,0,3,4.0,4.0,4.0,1.0,2,1,1.0
8,2,0,4,4.0,4.0,4.0,1.0,2,1,1.0
8,2,0,5,4.0,4.0,4.0,1.0,2,1,1.0
8,2,0,6,4.0,2.8284271247461903,2.8284271247461903,1.0,1,2,1.0
8,2,0,7,4.0,4.0,4.0,1.0,2,1,1.0
8,2,1,0,4.0,4.0,4.0,1.0,2,1,1.0
8,2,1,1,4.0,4.0,4.0,1.0,2,1,1.0
8,2,1,2,4.0,2.8284271247461903,2.8284271247461903,1.0,1,2,1.0
8,2,1,3,4.0,4.0,4.000000000000002,1.0000000000000004,2,1,1.0
8,2,1,4,4.0,4.0,4.0,1.0,2,1,1.0
8,2,1,5,4.0,4.0,4.0,1.0,2,1,1.0
8,2,1,6,4.0,4.0,4.0,1.0,2,1,1.0
8,2,1,7,4.0,4.0,4.0,1.0,2,1,1.0
8,2,2,0,4.0,4.0,4.0,1.0,2,1,1.0
8,2,2,1,4.0,4.0,4.0,1.0,2,1,1.0
8,2,2,2,4.0,2.8284271247461903,2.8284271247461903,1.0,1,2,1.0
8,2,2,3,4.0,4.0,4.0,1.0,2,1,1.0
8,2,2,4,4.0,4.0,4.0,1.0,2,1,1.0
8,2,2,5,4.0,4.0,4.0,1.0,2,1,1.0
8,2,2,6,4.0,4.0,4.0,1.0,2,1,1.0
8,2,2,7,4.0,4.0,4.0,1.0,2,1,1.0
8,2,3,0,4.0,4.0,4.0,1.0,2,1,1.0
8,2,3,1,4.0,4.0,4.0,1.0,2,1,1.0
8,2,3,2,4.0,4.0,4.0,1.0,2,1,1.0
8,2,3,3,4.0,4.0,4.0,1.0,2,1,1.0
8,2,3,4,4.0,4.0,3.9999999999999996,0.9999999999999999,2,1,1.0
8,2,3,5,4.0,2.8284271247461903,2.8284271247461903,1.0,1,2,1.0
8,2,3,6,4.0,4.0,4.0,1.0,2,1,1.0
8,2,3,7,4.0,4.0,4.0,1.0,2,1,1.0
8,2,4,0,4.0,4.0,4.0,1.0,2,1,1.0
8,2,4,1,4.0,2.8284271247461903,2.8284271247461903,1.0,1,2,1.0
8,2,4,2,4.0,4.0,3.9999999999999996,0.9999999999999999,2,1,1.0
8,2,4,3,4.0,4.0,4.0,1.0,2,1,1.0
8,2,4,4,4.0,4.0,4.000000000000003,1.0000000000000007,2,1,1.0
8,2,4,5,4.0,4.0,4.0,1.0,2,1,1.0
8,2,4,6,4.0,4.0,4.000000000000013,1.0000000000000033,2,1,1.0
8,2,4,7,4.0,4.0,4.0,1.0,2,1,1.0
8,2,5,0,4.0,4.0,4.0,1.0,2,1,1.0
8,2,5,1,4.0,4.0,4.0,1.0,2,1,1.0
8,2,5,2,4.0,4.0,4.0,1.0,2,1,1.0
8,2,5,3,4.0,4.0,4.0,1.0,2,1,1.0
8,2,5,4,4.0,4.0,4.0,1.0,2,1,1.0
8,2,5,5,4.0,4.0,4.0,1.0,2,1,1.0
8,2,5,6,4.0,4.0,4.0,1.0,2,1,1.0
8,2,5,7,4.0,4.0,4.0,1.0,2,1,1.0
9,2,0,0,4.0,4.0,4.0,1.0,2,1,1.0
9,2,0,1,4.0,4.0,4.0,1.0,2,1,1.0
9,2,0,2,4.0,4.0,4.0,1.0,2,1,1.0
9,2,0,3,4.0,4.0,4.0,1.0,2,1,1.0
9,2,0,4,4.0,4.0,4.0,1.0,2,1,1.0
9,2,0,5,4.0,4.0,4.0,1.0,2,1,1.0
9,2,0,6,4.0,4.0,4.0,1.0,2,1,1.0
9,2,0,7,4.0,2.8284271247461903,2.8284271247461903,1.0,1,2,1.0
9,2,0,8,4.0,4.0,4.0,1.0,2,1,1.0
9,2,1,0,4.0,4.0,4.0,1.0,2,1,1.0
9,2,1,1,4.0,4.0,4.0,1.0,2,1,1.0
9,2,1,2,4.0,4.0,4.0,1.0,2,1,1.0
9,2,1,3,4.0,4.0,4.0,1.0,2,1,1.0
9,2,1,4,4.0,4.0,4.0,1.0,2,1,1.0
9,2,1,5,4.0,2.8284271247461903,2.8284271247461903,1.0,1,2,1.0
9,2,1,6,4.0,4.0,4.0,1.0,2,1,1.0
9,2,1,7,4.0,4.0,4.0,1.0,2,1,1.0
9,2,1,8,4.0,4.0,4.0,1.0,2,1,1.0
9,2,2,0,4.0,4.0,4.0,1.0,2,1,1.0
9,2,2,1,4.0,4.0,4.0,1.0,2,1,1.0
9,2,2,2,4.0,4.0,4.0,1.0,2,1,1.0
9,2,2,3,4.0,4.0,4.0,1.0,2,1,1.0
9,2,2,4,4.0,4.0,4.0000000000000036,1.0000000000000009,2,1,1.0
9,2,2,5,4.0,4.0,4.0,1.0,2,1,1.0
9,2,2,6,4.0,4.0,4.0,1.0,2,1,1.0
9,2,2,7,4.0,4.0,4.0,1.0,2,1,1.0
9,2,2,8,4.0,4.0,3.9999999999999996,0.9999999999999999,2,1,1.0
9,2,3,0,4.0,4.0,4.0,1.0,2,1,1.0
9,2,3,1,4.0,4.0,4.0,1.0,2,1,1.0
9,2,3,2,4.0,4.0,4.0,1.0,2,1,1.0
9,2,3,3,4.0,4.0,4.0,1.0,2,1,1.0
9,2,3,4,4.0,4.0,4.0,1.0,2,1,1.0
9,2,3,5,4.0,4.0,4.0,1.0,2,1,1.0
9,2,3,6,4.0,4.0,4.0,1.0,2,1,1.0
9,2,3,7,4.0,4.0,4.0,1.0,2,1,1.0
9,2,3,8,4.0,4.0,4.0,1.0,2,1,1.0
9,2,4,0,4.0,4.0,4.0,1.0,2,1,1.0
9,2,4,1,4.0,4.0,4.0,1.0,2,1,1.0
9,2,4,2,4.0,4.0,4.0,1.0,2,1,1.0
9,2,4,3,4.0,4.0,4.0,1.0,2,1,1.0
9,2,4,4,4.0,4.0,4.0,1.0,2,1,1.0
9,2,4,5,4.0,2.8284271247461903,2.8284271247461903,1.0,1,2,1.0
9,2,4,6,4.0,4.0,4.0,1.0,2,1,1.0
9,2,4,7,4.0,4.0,4.0,1.0,2,1,1.0
9,2,4,8,4.0,4.0,4.0,1.0,2,1,1.0
9,2,5,0,4.0,4.0,4.0,1.0,2,1,1.0
9,2,5,1,4.0,4.0,4.0,1.0,2,1,1.0
9,2,5,2,4.0,4.0,4.0,1.0,2,1,1.0
9,2,5,3,4.0,4.0,4.0,1.0,2,1,1.0
9,2,5,4,4.0,4.0,4.000000000000003,1.0000000000000007,2,1,1.0
9,2,5,5,4.0,4.0,4.0,1.0,2,1,1.0
9,2,5,6,4.0,4.0,4.0,1.0,2,1,1.0
9,2,5,7,4.0,4.0,4.0,1.0,2,1,1.0
9,2,5,8,4.0,4.0,4.0,1.0,2,1,1.0
10,2,0,0,4.0,4.0,4.0,1.0,2,1,1.0
10,2,0,1,4.0,4.0,4.0,1.0,2,1,1.0
10,2,0,2,4.0,4.0,4.0,1.0,2,1,1.0
10,2,0,3,4.0,4.0,4.0,1.0,2,1,1.0
10,2,0,4,4.0,4.0,4.0,1.0,2,1,1.0
10,2,0,5,4.0,4.0,4.0,1.0,2,1,1.0
10,2,0,6,4.0,4.0,4.0,1.0,2,1,1.0
10,2,0,7,4.0,4.0,4.0,1.0,2,1,1.0
10,2,0,8,4.0,4.0,4.0,1.0,2,1,1.0
10,2,0,9,4.0,4.0,4.0,1.0,2,1,1.0
10,2,1,0,4.0,4.0,4.0,1.0,2,1,1.0
10,2,1,1,4.0,4.0,4.0,1.0,2,1,1.0
10,2,1,2,4.0,4.0,4.0,1.0,2,1,1.0
10,2,1,3,4.0,4.0,4.0,1.0,2,1,1.0
10,2,1,4,4.0,4.0,4.0,1.0,2,1,1.0
10,2,1,5,4.0,4.0,4.0,1.0,2,1,1.0
10,2,1,6,4.0,4.0,4.0,1.0,2,1,1.0
10,2,1,7,4.0,4.0,4.0,1.0,2,1,1.0
10,2,1,8,4.0,4.0,4.0,1.0,2,1,1.0
10,2,1,9,4.0,4.0,4.0,1.0,2,1,1.0
10,2,2,0,4.0,4.0,4.0,1.0,2,1,1.0
10,2,2,1,4.0,4.0,4.0,1.0,2,1,1.0
10,2,2,2,4.0,4.0,4.0,1.0,2,1,1.0
10,2,2,3,4.0,4.0,4.0,1.0,2,1,1.0
10,2,2,4,4.0,4.0,4.0,1.0,2,1,1.0
10,2,2,5,4.0,4.0,4.0,1.0,2,1,1.0
10,2,2,6,4.0,4.0,4.0,1.0,2,1,1.0
10,2,2,7,4.0,4.0,4.0000000000000036,1.0000000000000009,2,1,1.0
10,2,2,8,4.0,4.0,4.0,1.0,2,1,1.0
10,2,2,9,4.0,4.0,4.0,1.0,2,1,1.0
10,2,3,0,4.0,4.0,4.0,1.0,2,1,1.0
10,2,3,1,4.0,4.0,4.0,1.0,2,1,1.0
10,2,3,2,4.0,4.0,4.0,1.0,2,1,1.0
10,2,3,3,4.0,4.0,4.000000000000002,1.0000000000000004,2,1,1.0
10,2,3,4,4.0,4.0,4.0,1.0,2,1,1.0
10,2,3,5,4.0,4.0,4.0,1.0,2,1,1.0
10,2,3,6,4.0,4.0,4.0,1.0,2,1,1.0
10,2,3,7,4.0,4.0,4.0,1.0,2,1,1.0
10,2,3,8,4.0,4.0,4.0,1.0,2,1,1.0
10,2,3,9,4.0,4.0,4.0,1.0,2,1,1.0
10,2,4,0,4.0,4.0,4.0,1.0,2,1,1.0
10,2,4,1,4.0,4.0,4.0,1.0,2,1,1.0
10,2,4,2,4.0,4.0,4.0,1.0,2,1,1.0
10,2,4,3,4.0,4.0,4.0,1.0,2,1,1.0
10,2,4,4,4.0,4.0,4.0,1.0,2,1,1.0
10,2,4,5,4.0,4.0,4.0,1.0,2,1,1.0
10,2,4,6,4.0,4.0,4.0,1.0,2,1,1.0
10,2,4,7,4.0,4.0,4.0,1.0,2,1,1.0
10,2,4,8,4.0,4.0,4.0,1.0,2,1,1.0
10,2,4,9,4.0,4.0,4.0,1.0,2,1,1.0
10,2,5,0,4.0,4.0,4.0,1.0,2,1,1.0
10,2,5,1,4.0,4.0,4.0,1.0,2,1,1.0
10,2,5,2,4.0,4.0,4.0,1.0,2,1,1.0
10,2,5,3,4.0,4.0,4.0,1.0,2,1,1.0
10,2,5,4,4.0,4.0,4.0,1.0,2,1,1.0
10,2,5,5,4.0,4.0,4.0,1.0,2,1,1.0
10,2,5,6,4.0,4.0,4.0,1.0,2,1,1.0
10,2,5,7,4.0,4.0,4.0,1.0,2,1,1.0
10,2,5,8,4.0,4.0,4.0,1.0,2,1,1.0
10,2,5,9,4.0,4.0,4.0,1.0,2,1,1.0
1,3,0,0,6.0,6.0,6.0,1.0,3,1,1.0
1,3,1,0,6.0,6.0,6.0,1.0,3,1,1.0
1,3,2,0,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
1,3,3,0,6.0,6.0,6.0,1.0,3,1,1.0
1,3,4,0,6.0,6.0,6.0,1.0,3,1,1.0
1,3,5,0,6.0,6.0,6.0,1.0,3,1,1.0
2,3,0,0,6.0,6.0,6.0,1.0,3,1,1.0
2,3,0,1,6.0,6.0,6.0,1.0,3,1,1.0
2,3,1,0,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
2,3,1,1,6.0,6.0,6.0,1.0,3,1,1.0
2,3,2,0,6.0,6.0,6.000000000000003,1.0000000000000004,3,1,1.0
2,3,2,1,6.0,4.82842712474619,4.47213595499958,0.9262096826685897,2,2,1.0
2,3,3,0,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
2,3,3,1,6.0,6.0,6.0,1.0,3,1,1.0
2,3,4,0,6.0,6.0,6.0,1.0,3,1,1.0
2,3,4,1,6.0,6.0,6.0,1.0,3,1,1.0
2,3,5,0,6.0,6.0,6.0000000000000036,1.0000000000000007,3,1,1.0
2,3,5,1,6.0,6.0,6.0,1.0,3,1,1.0
3,3,0,0,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
3,3,0,1,6.0,6.0,6.000000000000002,1.0000000000000002,3,1,1.0
3,3,0,2,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
3,3,1,0,6.0,6.0,6.0,1.0,3,1,1.0
3,3,1,1,6.0,6.0,6.0,1.0,3,1,1.0
3,3,1,2,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
3,3,2,0,6.0,6.0,6.0,1.0,3,1,1.0
3,3,2,1,6.0,6.0,6.0,1.0,3,1,1.0
3,3,2,2,6.0,6.0,6.0,1.0,3,1,1.0
3,3,3,0,6.0,6.0,6.0,1.0,3,1,1.0
3,3,3,1,6.0,6.0,6.0,1.0,3,1,1.0
3,3,3,2,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
3,3,4,0,6.0,4.82842712474619,4.828427124746195,1.000000000000001,2,2,1.0
3,3,4,1,6.0,6.0,6.0,1.0,3,1,1.0
3,3,4,2,6.0,6.0,6.0,1.0,3,1,1.0
3,3,5,0,6.0,6.0,6.0,1.0,3,1,1.0
3,3,5,1,6.0,6.0,6.0,1.0,3,1,1.0
3,3,5,2,6.0,6.0,6.0,1.0,3,1,1.0
4,3,0,0,6.0,6.0,6.0,1.0,3,1,1.0
4,3,0,1,6.0,6.0,6.0,1.0,3,1,1.0
4,3,0,2,6.0,6.0,6.0,1.0,3,1,1.0
4,3,0,3,6.0,6.0,6.0,1.0,3,1,1.0
4,3,1,0,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
4,3,1,1,6.0,6.0,6.0,1.0,3,1,1.0
4,3,1,2,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
4,3,1,3,6.0,6.0,6.0,1.0,3,1,1.0
4,3,2,0,6.0,6.0,6.0,1.0,3,1,1.0
4,3,2,1,6.0,6.0,6.0,1.0,3,1,1.0
4,3,2,2,6.0,6.0,6.0,1.0,3,1,1.0
4,3,2,3,6.0,6.0,6.0000000000000036,1.0000000000000007,3,1,1.0
4,3,3,0,6.0,6.0,6.0,1.0,3,1,1.0
4,3,3,1,6.0,6.0,6.0,1.0,3,1,1.0
4,3,3,2,6.0,6.0,6.0,1.0,3,1,1.0
4,3,3,3,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
4,3,4,0,6.0,6.0,6.0,1.0,3,1,1.0
4,3,4,1,6.0,6.0,6.0,1.0,3,1,1.0
4,3,4,2,6.0,6.0,6.0,1.0,3,1,1.0
4,3,4,3,6.0,6.0,6.0000000000000036,1.0000000000000007,3,1,1.0
4,3,5,0,6.0,6.0,6.0,1.0,3,1,1.0
4,3,5,1,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
4,3,5,2,6.0,6.0,6.0,1.0,3,1,1.0
4,3,5,3,6.0,6.0,6.0,1.0,3,1,1.0
5,3,0,0,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
5,3,0,1,6.0,6.0,6.0,1.0,3,1,1.0
5,3,0,2,6.0,6.0,6.0,1.0,3,1,1.0
5,3,0,3,6.0,6.0,6.0,1.0,3,1,1.0
5,3,0,4,6.0,6.0,6.0,1.0,3,1,1.0
5,3,1,0,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
5,3,1,1,6.0,6.0,6.0,1.0,3,1,1.0
5,3,1,2,6.0,6.0,6.0,1.0,3,1,1.0
5,3,1,3,6.0,6.0,6.0,1.0,3,1,1.0
5,3,1,4,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
5,3,2,0,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
5,3,2,1,6.0,6.0,6.0,1.0,3,1,1.0
5,3,2,2,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
5,3,2,3,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
5,3,2,4,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
5,3,3,0,6.0,6.0,6.0,1.0,3,1,1.0
5,3,3,1,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
5,3,3,2,6.0,6.0,6.0,1.0,3,1,1.0
5,3,3,3,6.0,6.0,6.0,1.0,3,1,1.0
5,3,3,4,6.0,6.0,6.0,1.0,3,1,1.0
5,3,4,0,6.0,6.0,6.0,1.0,3,1,1.0
5,3,4,1,6.0,6.0,6.0,1.0,3,1,1.0
5,3,4,2,6.0,6.0,6.0,1.0,3,1,1.0
5,3,4,3,6.0,6.0,6.0,1.0,3,1,1.0
5,3,4,4,6.0,6.0,6.0,1.0,3,1,1.0
5,3,5,0,6.0,6.0,6.0,1.0,3,1,1.0
5,3,5,1,6.0,4.82842712474619,4.828427124746193,1.0000000000000007,2,2,1.0
5,3,5,2,6.0,6.0,6.0,1.0,3,1,1.0
5,3,5,3,6.0,6.0,6.0,1.0,3,1,1.0
5,3,5,4,6.0,6.0,6.0,1.0,3,1,1.0
6,3,0,0,6.0,6.0,6.0,1.0,3,1,1.0
6,3,0,1,6.0,6.0,6.0,1.0,3,1,1.0
6,3,0,2,6.0,4.82842712474619,4.828427124746197,1.0000000000000016,2,2,1.0
6,3,0,3,6.0,4.82842712474619,4.828427124746198,1.0000000000000016,2,2,1.0
6,3,0,4,6.0,4.82842712474619,4.47213595499958,0.9262096826685897,2,2,1.0
6,3,0,5,6.0,6.0,6.0,1.0,3,1,1.0
6,3,1,0,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
6,3,1,1,6.0,6.0,6.0,1.0,3,1,1.0
6,3,1,2,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
6,3,1,3,6.0,6.0,6.0,1.0,3,1,1.0
6,3,1,4,6.0,6.0,6.0,1.0,3,1,1.0
6,3,1,5,6.0,6.0,6.0,1.0,3,1,1.0
6,3,2,0,6.0,6.0,6.0,1.0,3,1,1.0
6,3,2,1,6.0,6.0,6.0,1.0,3,1,1.0
6,3,2,2,6.0,6.0,6.0,1.0,3,1,1.0
6,3,2,3,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
6,3,2,4,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
6,3,2,5,6.0,6.0,6.0,1.0,3,1,1.0
6,3,3,0,6.0,6.0,6.0,1.0,3,1,1.0
6,3,3,1,6.0,6.0,6.0,1.0,3,1,1.0
6,3,3,2,6.0,6.0,6.0,1.0,3,1,1.0
6,3,3,3,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
6,3,3,4,6.0,4.82842712474619,4.47213595499958,0.9262096826685897,2,2,1.0
6,3,3,5,6.0,4.82842712474619,4.47213595499958,0.9262096826685897,2,2,1.0
6,3,4,0,6.0,6.0,6.0,1.0,3,1,1.0
6,3,4,1,6.0,6.0,6.0,1.0,3,1,1.0
6,3,4,2,6.0,4.82842712474619,4.828427124746195,1.000000000000001,2,2,1.0
6,3,4,3,6.0,6.0,6.0,1.0,3,1,1.0
6,3,4,4,6.0,6.0,6.0,1.0,3,1,1.0
6,3,4,5,6.0,4.82842712474619,4.472135954999587,0.9262096826685912,2,2,1.0
6,3,5,0,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
6,3,5,1,6.0,6.0,6.0,1.0,3,1,1.0
6,3,5,2,6.0,6.0,6.0000000000000036,1.0000000000000007,3,1,1.0
6,3,5,3,6.0,6.0,6.0,1.0,3,1,1.0
6,3,5,4,6.0,6.0,6.0,1.0,3,1,1.0
6,3,5,5,6.0,6.0,6.0,1.0,3,1,1.0
7,3,0,0,6.0,6.0,6.0,1.0,3,1,1.0
7,3,0,1,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
7,3,0,2,6.0,6.0,6.0,1.0,3,1,1.0
7,3,0,3,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
7,3,0,4,6.0,6.0,6.0,1.0,3,1,1.0
7,3,0,5,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
7,3,0,6,6.0,6.0,6.0,1.0,3,1,1.0
7,3,1,0,6.0,6.0,6.0,1.0,3,1,1.0
7,3,1,1,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
7,3,1,2,6.0,4.82842712474619,4.47213595499958,0.9262096826685897,2,2,1.0
7,3,1,3,6.0,6.0,6.0,1.0,3,1,1.0
7,3,1,4,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
7,3,1,5,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
7,3,1,6,6.0,6.0,6.0,1.0,3,1,1.0
7,3,2,0,6.0,6.0,6.0,1.0,3,1,1.0
7,3,2,1,6.0,6.0,6.0,1.0,3,1,1.0
7,3,2,2,6.0,6.0,6.0000000000000036,1.0000000000000007,3,1,1.0
7,3,2,3,6.0,6.0,6.0,1.0,3,1,1.0
7,3,2,4,6.0,6.0,6.0,1.0,3,1,1.0
7,3,2,5,6.0,6.0,6.0,1.0,3,1,1.0
7,3,2,6,6.0,4.82842712474619,4.828427124746197,1.0000000000000016,2,2,1.0
7,3,3,0,6.0,6.0,6.0,1.0,3,1,1.0
7,3,3,1,6.0,6.0,6.0,1.0,3,1,1.0
7,3,3,2,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
7,3,3,3,6.0,6.0,6.0,1.0,3,1,1.0
7,3,3,4,6.0,6.0,6.0,1.0,3,1,1.0
7,3,3,5,6.0,6.0,6.000000000000005,1.0000000000000009,3,1,1.0
7,3,3,6,6.0,6.0,6.0,1.0,3,1,1.0
7,3,4,0,6.0,6.0,6.0,1.0,3,1,1.0
7,3,4,1,6.0,6.0,6.0,1.0,3,1,1.0
7,3,4,2,6.0,6.0,6.0,1.0,3,1,1.0
7,3,4,3,6.0,6.0,6.0,1.0,3,1,1.0
7,3,4,4,6.0,6.0,6.0,1.0,3,1,1.0
7,3,4,5,6.0,6.0,6.0,1.0,3,1,1.0
7,3,4,6,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
7,3,5,0,6.0,6.0,6.0,1.0,3,1,1.0
7,3,5,1,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
7,3,5,2,6.0,6.0,6.0,1.0,3,1,1.0
7,3,5,3,6.0,6.0,6.0,1.0,3,1,1.0
7,3,5,4,6.0,6.0,6.0,1.0,3,1,1.0
7,3,5,5,6.0,6.0,6.0,1.0,3,1,1.0
7,3,5,6,6.0,6.0,6.0,1.0,3,1,1.0
8,3,0,0,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
8,3,0,1,6.0,6.0,6.0,1.0,3,1,1.0
8,3,0,2,6.0,4.82842712474619,4.82842712474619,1.0,2,2,1.0
8,3,0,3,6.0,6.0,6.0,1.0,3,1,1.0
8,3,0,4,6.0,4.82842712474619,4.8284271247462005,1.0000000000000022,2,2,1.0
8,3,0,5,6.0,6.0,6.0,1.0,3,1,1.0
8,3,0,6,6.0,6.0,6.0,1.0,3,1,1.0
8,3,0,7,6.0,6.0,6.0,1.0,3,1,1.0
